id,path,question,a,b,c,d,answer1,answer2,answer3,answer4,answer5,answer
dev_0109.jpg,dev/dev_0109.jpg,사진에 보이는 재활용품 중 플라스틱 병은 몇 개입니까?,1개,2개,3개,4개,d,d,b,d,c,d
dev_0110.jpg,dev/dev_0110.jpg,사진에 보이는 페트병 중 뚜껑 색깔이 다른 페트병은 몇 개입니까?,1개,2개,3개,4개,b,c,d,a,c,a
dev_0111.jpg,dev/dev_0111.jpg,사진에 보이는 재활용 가능한 플라스틱 용기의 개수는 몇 개인가요?,1개,2개,3개,4개,b,b,c,c,c,c
dev_0112.jpg,dev/dev_0112.jpg,사진에 보이는 캔 중에서 빨간색 캔은 몇 개입니까?,2개,3개,4개,5개,c,d,d,c,c,c
dev_0113.jpg,dev/dev_0113.jpg,사진에 보이는 재활용품 중 플라스틱 재질의 용기는 몇 개입니까?,1개,2개,3개,4개,c,c,b,c,b,b
dev_0114.jpg,dev/dev_0114.jpg,사진에 보이는 재활용 가능한 플라스틱 용기는 무엇인가요?,종이봉투,플라스틱 컵,종이 포장지,소스 포장지,b,d,b,b,a,b
dev_0115.jpg,dev/dev_0115.jpg,사진에 보이는 재활용 가능한 플라스틱 병의 개수는 몇 개인가요?,1개,2개,3개,4개,a,b,a,d,a,a
dev_0117.jpg,dev/dev_0117.jpg,사진에 보이는 재활용품 중 캔은 몇 개입니까?,1개,2개,3개,0개,a,c,a,c,a,a
dev_0118.jpg,dev/dev_0118.jpg,사진 속 상자 안에 있는 재활용품 중 플라스틱 병은 몇 개입니까?,1개,2개,3개,4개,b,a,a,b,a,a
dev_0120.jpg,dev/dev_0120.jpg,서랍 안에 있는 재활용 가능한 종이류는 몇 개입니까?,3개,5개,7개,9개,d,c,d,d,d,d
dev_0121.jpg,dev/dev_0121.jpg,사진에 보이는 재활용품 중 플라스틱 재질로 보이는 것은 무엇인가요?,흰색 스티로폼 박스,파란색 비닐봉지,검은색 종이컵,녹색 그물망,d,a,d,b,a,b
dev_0122.jpg,dev/dev_0122.jpg,사진에 보이는 재활용 가능한 종이 상자의 개수는 몇 개인가요?,1개,2개,3개,4개,d,c,c,d,c,d
dev_0125.jpg,dev/dev_0125.jpg,사진에 보이는 재활용품 중 캔은 몇 개 있나요?,1개,2개,3개,없다,a,d,a,a,d,d
dev_0126.jpg,dev/dev_0126.jpg,사진 속 재활용 쓰레기통에 들어있는 캔은 어떤 음료 브랜드인가요?,코카콜라,펩시,스프라이트,환타,a,b,c,b,b,b
dev_0127.jpg,dev/dev_0127.jpg,사진에 보이는 재활용 가능한 플라스틱 컵에는 몇 개의 빨대가 꽂혀 있나요?,1개,2개,3개,4개,b,b,a,a,a,a
dev_0128.jpg,dev/dev_0128.jpg,사진에 보이는 재활용품 중 플라스틱 재질의 포장지는 몇 개입니까?,1개,2개,3개,4개,c,d,a,d,d,d
dev_0129.jpg,dev/dev_0129.jpg,사진에 보이는 재활용 가능한 포장지의 개수는 몇 개인가요?,1개,2개,3개,4개,d,c,d,a,d,d
dev_0130.jpg,dev/dev_0130.jpg,사진에 보이는 재활용 가능한 플라스틱 병은 총 몇 개입니까?,5개,7개,9개,11개,c,c,c,b,b,c
dev_0132.jpg,dev/dev_0132.jpg,사진에 보이는 두 개의 용기 중 재활용 분류가 다른 것은 무엇인가요?,"왼쪽 용기는 플라스틱, 오른쪽 용기는 플라스틱","왼쪽 용기는 유리, 오른쪽 용기는 플라스틱","왼쪽 용기는 플라스틱, 오른쪽 용기는 종이","왼쪽 용기는 플라스틱, 오른쪽 용기는 금속",b,a,a,b,a,a
dev_0133.jpg,dev/dev_0133.jpg,사진에서 재활용 가능한 종이류는 어떤 형태로 묶여 있나요?,낱장으로 펼쳐져 있음,박스 형태로 쌓여 있음,둥글게 말려 고무줄로 묶여 있음,종이봉투에 담겨 있음,c,c,b,c,b,c
dev_0134.jpg,dev/dev_0134.jpg,사진에 보이는 재활용 가능한 플라스틱 용기는 몇 개인가요?,1개,2개,3개,4개,d,c,b,a,b,c
dev_0136.jpg,dev/dev_0136.jpg,사진에 보이는 재활용품은 어떤 재질로 만들어졌나요?,종이,플라스틱,금속,유리,b,a,a,d,d,b
dev_0137.jpg,dev/dev_0137.jpg,사진에 보이는 캔 음료 중에서 같은 종류의 캔은 몇 개인가요?,2개,3개,4개,5개,d,c,b,d,d,a
dev_0139.jpg,dev/dev_0139.jpg,사진에 보이는 재활용품 중 종이상자의 개수는 몇 개인가요?,3개,4개,5개,6개,a,d,d,c,d,d
dev_0140.jpg,dev/dev_0140.jpg,사진에 보이는 유리잔은 총 몇 개입니까?,3개,4개,5개,6개,d,a,d,d,d,d
dev_0141.jpg,dev/dev_0141.jpg,사진에 보이는 재활용품 중 종이 재질의 포장지는 몇 개입니까?,1개,2개,3개,4개,c,c,c,a,a,c
dev_0142.jpg,dev/dev_0142.jpg,사진에 보이는 재활용 봉투 중 플라스틱 병이 보이는 봉투는 몇 개인가요?,1개,2개,3개,4개,b,a,a,a,c,c
dev_0144.jpg,dev/dev_0144.jpg,사진 속 재활용품 중에서 종이 재질의 박스는 총 몇 개입니까?,2개,3개,4개,5개,c,d,c,d,c,d
dev_0145.jpg,dev/dev_0145.jpg,사진에 보이는 재활용품 중 골판지 상자의 개수는 몇 개인가요?,2개,3개,4개,5개,c,a,d,d,d,d
dev_0146.jpg,dev/dev_0146.jpg,사진 속 재활용품 중 플라스틱 컵은 몇 개 있나요?,2개,3개,4개,5개,c,c,c,c,b,d
dev_0147.jpg,dev/dev_0147.jpg,사진 속 쓰레기통 안에 보이는 재활용 가능한 플라스틱 용기의 개수는 몇 개인가요?,1개,2개,3개,4개,c,a,b,c,d,c
dev_0148.jpg,dev/dev_0148.jpg,사진에 보이는 재활용 가능한 플라스틱 병은 몇 개입니까?,1개,2개,3개,4개 이상,d,d,d,a,d,d
dev_0149.jpg,dev/dev_0149.jpg,냉장고 안에 있는 재활용 가능한 금속 캔의 위치는 어디인가요?,왼쪽 상단 선반,오른쪽 하단 바닥,중앙 선반,냉장고 문 쪽,b,d,b,b,d,d
dev_0150.jpg,dev/dev_0150.jpg,사진에 보이는 재활용 가능한 플라스틱 용기의 개수는 몇 개인가요?,3개,5개,7개,9개,c,c,c,a,a,c
dev_0151.jpg,dev/dev_0151.jpg,사진에 보이는 재활용품 중 종이 재질로 분류되는 것은 무엇인가요?,음료 병,종이컵과 컵홀더,플라스틱 케이스,금속 뚜껑이 있는 유리병,a,c,b,b,b,b
dev_0153.jpg,dev/dev_0153.jpg,사진에 보이는 투명 플라스틱 컵은 총 몇 개입니까?,8개,10개,12개,14개,d,d,c,c,d,c
dev_0156.jpg,dev/dev_0156.jpg,사진에 보이는 재활용 가능한 플라스틱 컵은 총 몇 개입니까?,7개,9개,11개,13개,d,c,b,d,c,d
dev_0157.jpg,dev/dev_0157.jpg,사진에 보이는 재활용 가능한 플라스틱 병은 몇 개입니까?,3개,4개,5개,6개,c,d,b,c,d,d
dev_0158.jpg,dev/dev_0158.jpg,사진에 보이는 재활용 가능한 플라스틱 병은 몇 개입니까?,1개,2개,3개,4개,c,b,b,b,c,b
dev_0159.jpg,dev/dev_0159.jpg,사진 속 재활용품 중 종이류는 몇 개입니까?,1개,2개,3개,4개 이상,d,c,b,d,b,d
dev_0161.jpg,dev/dev_0161.jpg,사진 속에서 재활용 가능한 플라스틱 용기는 몇 개 있나요?,1개,2개,3개,4개,b,d,b,d,a,b
dev_0162.jpg,dev/dev_0162.jpg,사진에 보이는 재활용품 중 플라스틱 재질의 용기는 무엇인가요?,검은색 텀블러,흰색 신발,검은색 슬리퍼,흰색 플라스틱 그릇,d,d,a,d,b,d
dev_0164.jpg,dev/dev_0164.jpg,책상 위에 보이는 재활용 가능한 플라스틱 포장지는 몇 개입니까?,3개,4개,5개,6개,a,a,a,a,,a
dev_0166.jpg,dev/dev_0166.jpg,사진에 보이는 재활용 가능한 플라스틱 의자의 개수는 몇 개인가요?,2개,3개,4개,5개,d,d,d,d,c,d
dev_0167.jpg,dev/dev_0167.jpg,책상 위에 있는 재활용 가능한 물품은 무엇인가요?,플라스틱 텀블러,종이봉투,플라스틱 봉투,금속 텀블러,a,d,d,c,c,c
dev_0169.jpg,dev/dev_0169.jpg,사진에 보이는 재활용품 중 종이 재활용품은 무엇인가요?,파란색 비닐봉투 안의 플라스틱 병,회색 철제함 옆에 쌓인 타이어,회색 철제함 옆에 쌓인 종이 박스,보라색 비닐봉투 안의 종이류,c,b,b,c,c,c
dev_0170.jpg,dev/dev_0170.jpg,사진에 보이는 재활용 캔은 몇 개입니까?,1개,2개,3개,4개,c,b,b,b,b,b
dev_0172.jpg,dev/dev_0172.jpg,사진 속 재활용 가능한 플라스틱 컵은 총 몇 개 있나요?,1개,2개,3개,4개,d,c,c,d,d,d
dev_0173.jpg,dev/dev_0173.jpg,사진에 보이는 캔 중에서 제로 슈가(Zero Sugar) 표시가 있는 캔은 몇 개입니까?,3개,4개,5개,6개,c,c,d,d,c,c
dev_0174.jpg,dev/dev_0174.jpg,사진에 보이는 재활용 봉투는 주로 어떤 재질의 재활용품을 담고 있습니까?,종이류,플라스틱류,유리병,금속캔,a,b,a,a,a,a
dev_0175.jpg,dev/dev_0175.jpg,사진에 보이는 재활용 가능한 플라스틱 컵은 총 몇 개입니까?,9개,10개,11개,12개,c,d,c,d,c,c
dev_0178.jpg,dev/dev_0178.jpg,사진 속 ATM기 위에 놓인 재활용 가능한 플라스틱 병은 어떤 음료 용기인가요?,생수 병,음료수 병,우유 병,주스 병,b,a,a,b,a,a
dev_0179.jpg,dev/dev_0179.jpg,사진에 보이는 재활용 가능한 플라스틱 병은 몇 개입니까?,3개,4개,5개,6개,d,c,c,c,d,c
dev_0180.jpg,dev/dev_0180.jpg,책상 위에 있는 '하루견과 Prime' 봉지의 개수는 몇 개인가요?,1개,2개,3개,4개,c,b,b,b,b,b
dev_0182.jpg,dev/dev_0182.jpg,사진에 보이는 재활용품 중 종이 재질의 포장재는 몇 개입니까?,1개,2개,3개,4개,c,b,b,b,c,c
dev_0183.jpg,dev/dev_0183.jpg,사진에 보이는 재활용품 중 종이 재질의 재활용품은 무엇인가요?,노란색 봉투,벽돌 기둥,접힌 박스,바닥 타일,a,c,a,c,c,c
dev_0184.jpg,dev/dev_0184.jpg,사진에 보이는 투명 플라스틱 컵은 몇 개입니까?,1개,2개,3개,4개,b,b,b,c,b,b
dev_0185.jpg,dev/dev_0185.jpg,사진에 보이는 재활용 가능한 플라스틱 컵은 몇 개입니까?,1개,2개,3개,4개,a,b,a,a,a,a
dev_0186.jpg,dev/dev_0186.jpg,사진에 보이는 플라스틱 병은 총 몇 개입니까?,2개,3개,4개,5개,c,b,,b,d,c
dev_0188.jpg,dev/dev_0188.jpg,사진 속 음료수거통 앞에 놓인 재활용 가능한 음료 용기는 어떤 재질인가요?,플라스틱 컵,종이컵,유리병,금속 캔,a,b,a,b,a,a
dev_0189.jpg,dev/dev_0189.jpg,사진 속 재활용 가능한 플라스틱 용기는 몇 개입니까?,1개,2개,3개,4개,c,b,b,c,b,a
dev_0190.jpg,dev/dev_0190.jpg,사진 속 재활용 가능한 플라스틱 병의 뚜껑 색깔은 무엇인가요?,파란색,초록색,흰색,검은색,a,c,c,a,b,a
dev_0192.jpg,dev/dev_0192.jpg,사진에 보이는 재활용 가능한 플라스틱 병 중에서 간장 용기로 사용된 병은 어느 것인가요?,빨간 뚜껑이 있는 투명 병,금색 뚜껑이 있는 투명 병,주황색 뚜껑이 있는 검은색 병,흰색 스프레이 뚜껑이 있는 파란색 병,b,b,b,c,b,b
dev_0193.jpg,dev/dev_0193.jpg,사진 속 상자 안에 있는 재활용품은 무엇인가요?,종이 박스,비닐 뽁뽁이,플라스틱 병,유리병,a,b,b,a,b,b
dev_0195.jpg,dev/dev_0195.jpg,사진 속 책상 위에 보이는 재활용 캔은 몇 개입니까?,1개,2개,3개,4개,b,c,d,a,b,a
dev_0196.jpg,dev/dev_0196.jpg,사진 속 화장품 파우치 안에 있는 재활용 가능한 플라스틱 용기의 개수는 몇 개인가요?,10개 이상,5개 이상 10개 미만,3개 이상 5개 미만,3개 미만,b,a,a,a,b,a
dev_0197.jpg,dev/dev_0197.jpg,사진 속 재활용 가능한 플라스틱 컵은 몇 개입니까?,1개,2개,3개,4개,b,a,a,b,a,b
dev_0198.jpg,dev/dev_0198.jpg,사진에서 재활용 가능한 플라스틱 병은 몇 개 보이나요?,1개,2개,3개,4개,a,b,a,a,a,d
dev_0199.jpg,dev/dev_0199.jpg,사진 속 재활용품 중 플라스틱 컵은 몇 개 있나요?,1개,2개,3개,4개,d,d,b,d,c,d
dev_0200.jpg,dev/dev_0200.jpg,사진 속 재활용품 상자 안에 보이는 캔의 개수는 몇 개인가요?,1개,2개,3개,4개,c,d,c,b,c,c
dev_0201.jpg,dev/dev_0201.jpg,사진 속 재활용품 중 종이팩은 몇 개입니까?,1개,2개,3개,4개,c,a,a,a,c,a
dev_0202.jpg,dev/dev_0202.jpg,사진에 보이는 재활용 캔의 개수는 몇 개인가요?,2개,3개,4개,5개,c,c,a,c,b,c
dev_0203.jpg,dev/dev_0203.jpg,사진에서 재활용이 가능한 품목은 무엇인가요?,플라스틱 병,종이컵,유리병,캔,a,d,a,d,d,d
dev_0205.jpg,dev/dev_0205.jpg,사진에 보이는 재활용품 중 종이상자의 개수는 몇 개인가요?,3개,5개,7개,9개,d,d,c,b,d,d
dev_0206.jpg,dev/dev_0206.jpg,책상 위에 있는 재활용 가능한 플라스틱 병은 몇 개입니까?,1개,2개,3개,4개,c,a,c,a,c,c
dev_0208.jpg,dev/dev_0208.jpg,사진에 보이는 재활용품 중 유리병은 몇 개입니까?,1개,2개,3개,4개,a,b,a,d,b,b
dev_0209.jpg,dev/dev_0209.jpg,사진에 보이는 재활용품 중 종이 재질의 포장 상자는 몇 개입니까?,2개,3개,4개,5개,a,c,d,b,d,d
dev_0214.jpg,dev/dev_0214.jpg,사진에 보이는 재활용품 중 플라스틱 컵은 몇 개입니까?,3개,5개,7개,9개,c,a,b,d,b,b
dev_0215.jpg,dev/dev_0215.jpg,사진에 보이는 재활용 가능한 플라스틱 병의 뚜껑 색깔은 무엇인가요?,파란색,분홍색,흰색,투명색,b,a,a,b,a,c
dev_0217.jpg,dev/dev_0217.jpg,사진 속 재활용 쓰레기통 주변에 보이는 재활용품 중 플라스틱 재질의 물품은 무엇인가요?,파란색 쓰레기통,검은색 비닐봉지,투명 페트병,종이 상자,a,b,a,c,a,b
dev_0218.jpg,dev/dev_0218.jpg,사진에 보이는 재활용 가능한 플라스틱 용기의 개수는 몇 개인가요?,1개,2개,3개,4개,c,b,c,b,b,c
dev_0221.jpg,dev/dev_0221.jpg,사진에 보이는 재활용품 중 플라스틱 병은 몇 개입니까?,1개,2개,3개,4개,b,b,c,b,c,c
dev_0222.jpg,dev/dev_0222.jpg,사진에 보이는 재활용품 중 알루미늄 캔은 몇 개입니까?,1개,2개,3개,4개,a,b,b,a,b,b
dev_0223.jpg,dev/dev_0223.jpg,사진에 보이는 플라스틱 컵은 몇 개입니까?,1개,2개,3개,4개,b,c,b,c,d,b
dev_0224.jpg,dev/dev_0224.jpg,사진 속 재활용품 분리수거함에 들어있는 종이 상자의 개수는 몇 개인가요?,3개,5개,7개,9개,b,d,c,c,c,b
dev_0225.jpg,dev/dev_0225.jpg,사진에 보이는 하이쮸 포장지는 어떤 재질로 만들어졌나요?,종이,플라스틱,유리,금속,b,a,b,b,a,b
dev_0226.jpg,dev/dev_0226.jpg,사진에 보이는 재활용 가능한 플라스틱 병은 몇 개입니까?,2개,3개,4개,5개,c,c,a,d,d,d
dev_0228.jpg,dev/dev_0228.jpg,사진에 보이는 재활용 가능한 유리병은 총 몇 개입니까?,10개,13개,15개,17개,c,c,d,d,c,c
dev_0230.jpg,dev/dev_0230.jpg,사진 속 선반 위에 놓인 재활용 가능한 플라스틱 병은 몇 개입니까?,1개,2개,3개,4개,a,b,a,a,a,a
dev_0231.jpg,dev/dev_0231.jpg,책상 위에 있는 재활용품 중 알루미늄 캔은 몇 개인가요?,0개,1개,2개,3개,c,b,c,b,c,c
dev_0234.jpg,dev/dev_0234.jpg,사진 속 재활용 가능한 플라스틱 컵은 몇 개 있나요?,1개,2개,3개,4개,b,b,b,b,c,b
dev_0235.jpg,dev/dev_0235.jpg,이 식탁 위에 있는 재활용 가능한 용기는 무엇으로 만들어졌나요?,플라스틱 용기,종이 상자,유리병,금속 캔,b,,a,a,a,a
dev_0237.jpg,dev/dev_0237.jpg,사진 속 재활용 가능한 컵의 재질은 무엇인가요?,플라스틱,종이,유리,금속,a,b,a,b,b,b
dev_0239.jpg,dev/dev_0239.jpg,이 사진에서 재활용 가능한 종이 상자의 위치는 어디인가요?,스티로폼 상자 위,스티로폼 상자 아래,검은색 자동차 옆,분홍색 상자 옆,b,b,,b,c,b
dev_0245.jpg,dev/dev_0245.jpg,사진 속 재활용품 분리수거대에 보이는 봉투 중 플라스틱 재질의 봉투는 몇 개입니까?,1개,2개,3개,4개,a,b,c,a,d,a
dev_2401.jpg,dev/dev_2401.jpg,사진에 보이는 재활용 가능한 플라스틱 포장재는 몇 개입니까?,1개,2개,3개,4개,c,b,a,b,b,b
dev_2403.jpg,dev/dev_2403.jpg,사진에 보이는 재활용 가능한 옷걸이의 재질은 무엇인가요?,플라스틱,금속,종이,유리,b,b,b,a,a,b
dev_2404.jpg,dev/dev_2404.jpg,사진에 보이는 재활용품 중 종이 재질의 포장지는 몇 개입니까?,1개,2개,3개,4개,b,b,b,b,c,b
dev_2405.jpg,dev/dev_2405.jpg,사진 속 재활용품 중 플라스틱 재질의 용기는 몇 개입니까?,1개,2개,3개,4개,a,c,a,a,a,b
dev_2407.jpg,dev/dev_2407.jpg,사진 속 투명한 비닐봉지 안에 담긴 재활용 가능한 품목은 무엇인가요?,오렌지,플라스틱 병,유리병,종이컵,a,a,a,b,b,a
dev_2408.jpg,dev/dev_2408.jpg,사진에 보이는 캔은 총 몇 개인가요?,3개,4개,5개,6개,c,b,c,c,c,c
dev_2410.jpg,dev/dev_2410.jpg,사진 속 음료가 담긴 용기의 재질은 무엇인가요?,플라스틱 컵,유리병,종이컵,금속 캔,a,b,b,b,b,b
dev_2412.jpg,dev/dev_2412.jpg,음료컵 수거대 위에 놓인 플라스틱 컵 중 빨대 색깔이 다른 것은 몇 개인가요?,1개,2개,3개,4개,d,c,c,c,d,d
dev_2413.jpg,dev/dev_2413.jpg,사진에 보이는 재활용 가능한 금속 캔은 몇 개입니까?,1개,2개,3개,4개,b,a,c,b,b,c
dev_2414.jpg,dev/dev_2414.jpg,사진에 보이는 투명한 플라스틱 병은 총 몇 개입니까?,5개,6개,7개,8개,c,c,b,d,b,b
dev_2415.jpg,dev/dev_2415.jpg,사진에 보이는 재활용품 중 플라스틱 재질인 것은 무엇인가요?,노란색과 빨간색이 섞인 립밤 튜브,흰색 무선 이어폰 케이스,갈색 곰 인형 열쇠고리,흰색 키보드,b,d,a,d,b,b
dev_2417.jpg,dev/dev_2417.jpg,사진 속에서 재활용 가능한 플라스틱 병은 몇 개 있나요?,6개,8개,10개,12개,d,d,d,c,c,d
dev_2419.jpg,dev/dev_2419.jpg,사진 속 상자 안에 있는 재활용 가능한 종이 포장재는 몇 개입니까?,1개,2개,3개,4개,c,c,d,c,c,c
dev_2420.jpg,dev/dev_2420.jpg,사진 속 재활용품 중 플라스틱 병의 개수는 몇 개인가요?,1개,2개,3개,4개,b,b,c,b,c,c
dev_2422.jpg,dev/dev_2422.jpg,사진에 보이는 재활용 가능한 종이류는 무엇인가요?,만화 캐릭터가 그려진 종이 더미,키보드 상자,플라스틱 포장지,유리병,a,b,b,a,b,b
dev_2423.jpg,dev/dev_2423.jpg,사진에 보이는 재활용품 중 플라스틱 재질의 품목은 무엇인가요?,플라스틱 병과 플라스틱 컵,플라스틱 병과 알루미늄 캔,종이 상자와 플라스틱 컵,알루미늄 캔과 종이 상자,b,a,b,b,b,a
dev_2425.jpg,dev/dev_2425.jpg,사진 속 상자 안에 들어있는 재활용 가능한 플라스틱 병은 몇 개입니까?,1개,2개,3개,4개,b,c,c,d,d,d
dev_2426.jpg,dev/dev_2426.jpg,사진에 보이는 재활용품 중 골판지 상자의 개수는 몇 개인가요?,2개,3개,4개,5개,a,b,a,b,a,a
dev_2427.jpg,dev/dev_2427.jpg,사진에 보이는 재활용 가능한 플라스틱 병은 몇 개입니까?,1개,2개,3개,4개,b,a,a,a,b,a
dev_2428.jpg,dev/dev_2428.jpg,사진에서 보이는 재활용품 중 몇 개의 캔이 있나요?,1개,2개,3개,4개,a,a,b,b,c,a
dev_2429.jpg,dev/dev_2429.jpg,사진에 보이는 재활용품 중 플라스틱 재질은 무엇인가요?,투명 플라스틱 컵,과자 상자,종이 박스,비닐 포장지,b,a,a,a,b,a
dev_2430.jpg,dev/dev_2430.jpg,사진 속 재활용품 중 종이 재질의 포장 상자는 몇 개 있나요?,5개,7개,9개,11개,c,d,c,d,c,c
dev_2432.jpg,dev/dev_2432.jpg,사진에 보이는 재활용 가능한 플라스틱 병의 개수는 몇 개인가요?,7개,9개,11개,13개,d,b,d,d,b,d
dev_2435.jpg,dev/dev_2435.jpg,사진에 보이는 재활용품 중 골판지 상자의 개수는 몇 개인가요?,1개,2개,3개,4개,b,b,c,b,c,b
dev_2436.jpg,dev/dev_2436.jpg,사진에 보이는 재활용 가능한 플라스틱 병은 몇 개입니까?,1개,2개,3개,4개,c,c,b,b,b,b
dev_2438.jpg,dev/dev_2438.jpg,사진 속 재활용 가능한 포장재는 무엇인가요?,플라스틱 포장재,종이 포장재,유리병,금속 캔,a,a,a,b,d,a
dev_2439.jpg,dev/dev_2439.jpg,사진 속 흰색 바구니 안에 들어있는 재활용품은 무엇인가요?,플라스틱 컵과 캔,종이 상자와 플라스틱 병,유리병과 금속 캔,종이봉투와 캔,a,,d,d,d,a
dev_2440.jpg,dev/dev_2440.jpg,사진 속 재활용 가능한 용기는 무엇인가요?,종이 용기와 플라스틱 컵,유리병과 금속 캔,플라스틱 병과 종이 상자,금속 용기와 유리컵,c,a,a,c,a,a
dev_2442.jpg,dev/dev_2442.jpg,사진에 보이는 재활용 가능한 병의 총 개수는 몇 개인가요?,30개,40개,50개,60개,b,c,a,b,a,b
dev_2443.jpg,dev/dev_2443.jpg,사진 속 재활용품의 재질은 무엇인가요?,플라스틱,종이,유리,금속,a,b,a,b,b,b
dev_2444.jpg,dev/dev_2444.jpg,사진에 보이는 캔 중에서 녹색 캔은 몇 개입니까?,6개,7개,8개,9개,d,b,d,d,b,b
dev_2445.jpg,dev/dev_2445.jpg,사진에 보이는 재활용품 중 골판지 상자는 몇 개입니까?,2개,3개,4개,5개,d,a,d,d,d,d
dev_2446.jpg,dev/dev_2446.jpg,사진 속 재활용 가능한 플라스틱 컵은 어디에 놓여 있나요?,창문 옆 창틀 위,책상 위 전기 콘센트 옆,책상 위 옷 옆,책상 아래 바닥,b,c,b,c,b,b
dev_2447.jpg,dev/dev_2447.jpg,사진에 보이는 재활용품 중 종이상자의 개수는 몇 개인가요?,2개,3개,4개,5개,c,c,d,b,d,d
dev_2448.jpg,dev/dev_2448.jpg,사진 속 재활용 가능한 플라스틱 용기는 몇 개입니까?,1개,2개,3개,4개,a,c,c,d,a,c
dev_2449.jpg,dev/dev_2449.jpg,사진 속 재활용품 중 종이 재질의 포장재는 몇 개입니까?,2개,3개,4개,5개,c,c,c,d,d,c
dev_2450.jpg,dev/dev_2450.jpg,사진에 보이는 재활용품 중 플라스틱 재질인 것은 무엇인가요?,요구르트 병,껌 상자,종이 상자,유리병,a,a,b,a,b,a
dev_2451.jpg,dev/dev_2451.jpg,사진 속 재활용 가능한 플라스틱 병은 어디에 놓여 있나요?,책상 위 중앙,의자 위,노트북 위,책상 오른쪽 끝,d,a,d,a,a,a
dev_2452.jpg,dev/dev_2452.jpg,사진 속 재활용 가능한 페트병의 뚜껑 색깔은 무엇인가요?,노란색,파란색,빨간색,초록색,d,a,d,d,d,d
dev_2453.jpg,dev/dev_2453.jpg,사진에 보이는 재활용품 중 플라스틱 병은 몇 개입니까?,1개,2개,3개,4개,d,d,a,d,c,d
dev_2456.jpg,dev/dev_2456.jpg,사진에 보이는 재활용 가능한 종이 상자의 개수는 몇 개인가요?,1개,2개,3개,4개,a,a,b,a,a,a
dev_2457.jpg,dev/dev_2457.jpg,사진 속 재활용 쓰레기통 안에 있는 플라스틱 용기의 개수는 몇 개인가요?,2개,3개,4개,5개,b,c,c,c,d,c
dev_2458.jpg,dev/dev_2458.jpg,책상 위에 있는 재활용 가능한 플라스틱 컵은 몇 개입니까?,1개,2개,3개,4개,b,c,b,c,c,c
dev_2459.jpg,dev/dev_2459.jpg,사진 속에서 재활용 가능한 플라스틱 용기는 몇 개 있나요?,1개,2개,3개,4개,b,a,b,b,c,c
dev_2461.jpg,dev/dev_2461.jpg,사진에 보이는 재활용품 중 종이상자의 개수는 몇 개인가요?,5개,7개,9개,11개,b,c,c,d,d,c
dev_2462.jpg,dev/dev_2462.jpg,사진에 보이는 재활용품 중에서 종이 재질인 것은 무엇인가요?,초록색 종이 포장지,플라스틱 병,알루미늄 캔 조각,노트,a,d,,a,d,a
dev_2464.jpg,dev/dev_2464.jpg,사진 속 상자 안에 있는 재활용품 중 종이 재질의 포장지는 몇 개입니까?,약 10개,약 30개,약 50개,약 70개,c,d,d,c,d,d
dev_2465.jpg,dev/dev_2465.jpg,사진에 보이는 재활용 가능한 포장재는 몇 개인가요?,1개,2개,3개,4개,b,c,b,b,c,c
dev_2468.jpg,dev/dev_2468.jpg,사진에 보이는 분홍색 포장지는 어떤 재질의 재활용품인가요?,플라스틱,종이,유리,금속,b,a,b,b,a,b
dev_2470.jpg,dev/dev_2470.jpg,사진에 보이는 휴대폰 케이스 두 개 중 재활용 가능한 재질로 만든 것은 무엇인가요?,검은색과 흰색 줄무늬 케이스,노란색 꽃무늬가 있는 투명 케이스,두 케이스 모두 플라스틱 재질,두 케이스 모두 종이 재질,c,b,c,c,a,c
dev_2471.jpg,dev/dev_2471.jpg,사진에 보이는 재활용품 중 플라스틱 컵은 몇 개인가요?,1개,2개,3개,4개,c,b,c,c,b,c
dev_2472.jpg,dev/dev_2472.jpg,사진에 보이는 음료 용기 중 알루미늄 캔은 몇 개인가요?,1개,2개,3개,4개,d,a,d,d,d,d
dev_2473.jpg,dev/dev_2473.jpg,사진에 보이는 재활용품 중 플라스틱 재질인 것은 무엇인가요?,생수병,음료 캔,검은색 용기,손 세정제 용기,a,c,c,c,a,c
dev_2475.jpg,dev/dev_2475.jpg,사진에 보이는 재활용 가능한 플라스틱 병의 개수는 몇 개인가요?,1개,2개,3개,4개,a,c,b,c,b,b
dev_2476.jpg,dev/dev_2476.jpg,사진 속 재활용품 중 플라스틱 병은 몇 개 있습니까?,1개,2개,3개,4개,c,a,b,a,a,a
dev_2479.jpg,dev/dev_2479.jpg,사진 속 상자 안에 있는 재활용품 중 플라스틱 용기는 몇 개입니까?,1개,2개,3개,4개,a,a,c,a,a,a
dev_2480.jpg,dev/dev_2480.jpg,사진 속 투명한 비닐봉지 안에 들어있는 재활용 가능한 플라스틱 병은 몇 개입니까?,1개,2개,3개,4개,c,c,b,c,c,c
dev_2481.jpg,dev/dev_2481.jpg,사진에 보이는 재활용 가능한 품목은 무엇인가요?,종이 박스,플라스틱 병,금속 캔,스프레이 용기,c,c,b,c,d,c
dev_2483.jpg,dev/dev_2483.jpg,사진에 보이는 재활용품 중 종이 재질의 상자는 몇 개입니까?,1개,2개,3개,4개,d,c,c,d,c,c
